x_0,y_0,score_0,x_1,y_1,score_1,x_2,y_2,score_2,x_3,y_3,score_3,x_4,y_4,score_4,x_5,y_5,score_5,x_6,y_6,score_6,x_7,y_7,score_7,x_8,y_8,score_8,x_9,y_9,score_9,x_10,y_10,score_10,x_11,y_11,score_11,x_12,y_12,score_12,x_13,y_13,score_13,x_14,y_14,score_14,x_15,y_15,score_15,x_16,y_16,score_16,x_17,y_17,score_17,x_18,y_18,score_18,x_19,y_19,score_19,x_20,y_20,score_20,x_21,y_21,score_21,x_22,y_22,score_22,x_23,y_23,score_23,x_24,y_24,score_24,angle
179.7828,60.261524,0.9283793,180.40228000000002,74.51679,0.8439108000000001,169.9984,74.53078000000001,0.8188793000000001,165.47404,91.42031999999999,0.46886945,164.8049,107.028015,0.33670038,191.43048000000002,73.89606500000001,0.807479,195.37273000000002,91.41554000000001,0.7137489,199.22394,107.02575,0.50321794,181.70341000000002,110.26075,0.68493366,173.9306,110.88886000000001,0.70905435,174.58548000000002,138.82336,0.78223234,177.8018,164.82346,0.7899801,189.50343,110.25901999999999,0.71858895,189.51672,138.18248,0.8077036999999999,188.18329,163.53912,0.80494756,178.46288,58.9559,0.8954926999999999,183.62691999999998,58.940780000000004,0.88042444,174.53241,60.230415,0.7396031,186.2506,59.617059999999995,0.80416083,189.46222,168.73062,0.6495569999999999,191.43169,168.68053999999998,0.64787805,185.58693,166.11555,0.6284233,175.856,169.38922,0.544642,173.24898000000002,169.3333,0.56695336,179.11185,168.67523,0.7154593,0.0
180.40729,60.25399,0.91326517,180.39053,73.89039,0.85211605,169.37403999999998,73.8993,0.8146539,164.81367,90.78576,0.7071502,166.75166000000002,105.70696000000001,0.64219433,191.43178,73.8719,0.79976624,196.63023,91.40085,0.65229785,198.58205,106.995056,0.38275337,182.33812,110.25646,0.68330896,174.53508,110.25837,0.71174276,175.19617,138.20078,0.7695113,177.80844,164.82654,0.7845371999999999,189.51039,110.2565,0.7162136,190.11665,138.18851999999998,0.8013741999999999,188.82214,164.15854,0.80948424,179.07227,58.94608,0.89907974,183.64801,58.30972,0.8731005,174.52913,60.223904000000005,0.81637394,186.25266000000002,59.589367,0.7259015999999999,188.84248,169.34749,0.60582024,190.8158,168.7102,0.6379062,185.61893999999998,167.39618000000002,0.6111468000000001,176.49518,169.38768000000002,0.5048134,173.25194,169.33595,0.52998346,179.11575,168.67533999999998,0.69401646,0.0
181.04353,60.265159999999995,0.89300877,181.68724,73.891525,0.81271935,170.66028,73.24766,0.78559417,166.76718,86.88661,0.71075636,168.68036,99.86168,0.7466172,192.72653,74.52566999999999,0.8020949,197.29126000000002,91.40716,0.64069706,197.93796,106.37943,0.43989593,181.71033,109.60313000000001,0.6788761,174.554,109.59722,0.714421,175.19331,138.20345,0.77664715,177.80035,165.46101000000002,0.78403604,189.48677,109.612076,0.70726556,188.84335,138.1969,0.78081,188.85442,166.1031,0.79387736,179.10281,58.958107,0.9062956,184.26703999999998,58.944313,0.89996684,174.57423,60.224247,0.7565947,186.90643,59.605713,0.77556807,184.3143,169.39356999999998,0.6284001,188.85396,169.99815,0.6185789,189.46663999999998,168.71286,0.65262437,174.53968999999998,170.00818,0.5428943,171.96147,169.33696,0.54690737,179.1208,168.69398,0.684557,0.0
182.35268,60.260765,0.8867616,181.71116999999998,73.87241,0.7965251999999999,171.30778999999998,73.22861999999999,0.7731083000000001,166.7689,86.24355,0.6794786999999999,168.72314,96.64877,0.7517449,192.74217,74.51224,0.7951109000000001,197.28723,91.40004,0.61860454,197.94,106.3597,0.39551392,182.34816,109.61568999999999,0.6792866999999999,174.55925,109.60821499999999,0.7114304,175.2091,138.20633,0.7542303000000001,177.79512,164.81812,0.79518926,189.49886,110.25353,0.7121378,188.84967,138.2124,0.7629114,189.46562,166.10318,0.80239815,179.74034,58.945595,0.89993215,184.3171,58.93792,0.90222394,175.21097,59.62185,0.78219277,188.82083,59.60129499999999,0.7565893,184.28313,169.35995,0.61477387,188.18253,169.39236,0.56327266,189.5026,168.71472,0.66471326,174.56513999999999,169.36568,0.5259478,173.23306000000002,168.7106,0.5191511,179.11177,168.05088999999998,0.6481399999999999,0.0
183.00745,60.243122,0.90061516,182.98141,74.52813,0.81482303,171.94558999999998,73.88461,0.76436543,166.10683999999998,86.2461,0.6725346999999999,169.34163999999998,96.61072,0.78939426,193.3991,75.15311,0.8279078000000001,197.92427,91.42642,0.6234191,197.29102,106.37398999999999,0.39085585,181.70546000000002,110.26692,0.6855475999999999,174.53987,110.26044499999999,0.7098309,175.20782,138.83498,0.75172275,177.80088999999998,165.46152,0.7836331999999999,189.49112,110.89845,0.72589344,188.84045,138.20686,0.7540059,189.48492,165.45555,0.8168643,179.76395,58.305386,0.8748492,184.9425,58.304085,0.8782017,175.22275,59.615337,0.81539166,188.85431,59.60880699999999,0.7368638000000001,183.64777,169.35536000000002,0.59256256,187.53261,169.39282,0.5396666,190.13301,168.69788,0.6546962,173.92209,170.00052,0.50571436,171.9607,168.7344,0.5006202999999999,179.12039,168.6771,0.65297025,0.0
184.26291,60.27046,0.9139294,183.6304,74.53952,0.83383167,173.23041,73.89389,0.78211343,168.0436,86.22651,0.68399566,169.36415,95.99325,0.8208456000000001,194.03079,75.16749,0.8521341,198.57121,91.428535,0.5642545,197.92291,106.9994,0.3271216,182.98344,108.964165,0.68392354,174.5759,108.95213000000001,0.7131761999999999,175.2172,138.19696000000002,0.76971835,177.7987,164.83003,0.7919505,189.49973,110.24466000000001,0.7096068,189.457,138.188,0.8036936,189.48181,166.11203,0.8058334,180.40724,58.954795999999995,0.8799454,184.96993999999998,58.949769999999994,0.8971718000000001,176.50189,60.225025,0.81804466,189.4739,59.627037,0.7291772,183.63995,170.00172,0.5394704,187.5497,170.64803,0.48984440000000007,190.12136999999998,168.72446000000002,0.6424103,173.88947,169.99667,0.57752085,171.29936,168.7248,0.5757127,179.11533,168.07051,0.6571167,0.0
184.30196,60.910088,0.9219181000000001,183.64366,75.15069,0.8637209000000001,173.2469,74.54493000000001,0.8280934000000001,168.04556000000002,86.25747,0.7331532,169.3861,95.99632,0.85237956,194.03857,75.15838000000001,0.87044084,198.57324,91.43213,0.5606522,199.86728,107.02651000000002,0.36098270000000005,184.2631,110.891426,0.73251504,175.8465,110.26323000000001,0.6956908,175.84386999999998,138.82416,0.7444281999999999,178.44037,165.46837,0.78769386,190.15318,110.90518999999999,0.7316560999999999,188.83606,138.16971,0.8037673000000001,189.47935,166.75432,0.7967254,181.05643,59.59806,0.89782095,185.60057,59.581256999999994,0.91000986,177.14908,60.26429399999999,0.84054166,189.50378,60.23424,0.71480775,183.62663,170.65352,0.49309316,187.53445,171.3109,0.45685095,190.12657,169.33728,0.61948115,173.89848,170.66838,0.48115915,171.94543000000002,169.35974,0.5024007,179.72908,168.68599999999998,0.620383,0.0
184.94765,61.539080000000006,0.9061101,184.29262,75.16598499999999,0.9101219000000002,173.89119,75.153305,0.84645027,168.06041000000002,87.52028,0.6968946999999999,170.03036,97.25995999999999,0.7338182,194.69359,75.18136,0.90372634,199.8505,92.07103000000001,0.66207886,199.88713,108.30568000000001,0.42522636,184.28229,111.536064,0.7502482,176.5132,110.91011,0.6889422,176.50307,138.8261,0.7492232,178.44218,165.4558,0.78671587,190.16814,111.55333,0.72970647,189.46513000000002,138.83434,0.8014393,189.46538,167.41501,0.8077803000000001,183.00804,59.609730000000006,0.90247333,187.54599,59.597545999999994,0.88417506,179.07384,60.278183,0.86226475,190.16924,60.251583,0.7249403,183.64847,170.65483,0.5678344,188.19275,171.30022,0.51575416,189.49818,169.3467,0.6436624,173.89424,170.02885,0.5492994999999999,171.94218,169.33763000000002,0.56306577,179.72818,168.68611,0.65228903,0.0
185.59634,60.284466,0.9034158999999999,184.92032,75.1865,0.9168664000000001,173.92168999999998,74.547,0.8506849,168.72313,88.8182,0.7502002,170.65036,100.51992,0.781039,195.32953,75.811615,0.89485687,199.87593,92.719604,0.6999178,199.89177,108.30989,0.48491886,184.28902,111.54914,0.7786154000000001,177.1428,110.91618999999999,0.7084209,176.49875,138.21492,0.75755984,178.43074,165.46013,0.77257353,190.77942,111.569824,0.74943733,189.4885,138.83993999999998,0.814879,189.46378,168.03683,0.8030245,184.27463,58.961535999999995,0.9126214,188.85555,59.573769999999996,0.9206664000000001,179.12032,60.247158,0.86844236,191.44182,60.27341,0.70009977,184.31178,171.94533,0.5226692000000001,189.47146999999998,171.9495,0.49546453,189.47195,169.35214,0.60775673,174.54726000000002,170.02692,0.54221755,172.59656999999999,169.3453,0.5621622,179.11813,168.69078000000002,0.63990426,0.0
185.61072,60.285614,0.8919423000000001,184.95255,75.19476999999999,0.9089370000000001,174.5292,75.15521,0.8457902,169.35533,90.129166,0.77058274,170.0173,101.83198,0.7785384,195.97586,75.82751999999999,0.8622726999999999,199.90268,93.37683,0.6580446999999999,201.17328,109.60916,0.45504716,184.28943999999998,111.56206999999999,0.7654876,176.50957,111.536194,0.6992309,176.50832,138.21156000000002,0.7452945,178.44102,164.81799999999998,0.78145653,190.78406,112.1942,0.73402804,189.47794,138.84787,0.79697394,189.45338,167.41492,0.7959878,184.29198,58.958594999999995,0.91075313,189.46683000000002,59.57338299999999,0.91862077,179.73073,60.23198299999999,0.8253286,192.0836,60.269436,0.63765174,184.28988999999999,171.30983,0.575719,188.84808,171.31673,0.5439993000000001,189.472,169.34097,0.6198852,174.53589,170.02003,0.5533216999999999,172.58952,168.73715,0.57539964,179.72363,168.06044,0.6229278,0.0
186.88213000000002,60.88859,0.87473696,185.59348,75.20397,0.9021568000000001,174.56738,75.18101,0.8601475000000001,169.38142,90.79673000000001,0.70739186,170.01343,105.05085,0.5565965,196.63272,75.81916,0.8595314000000001,200.52861000000001,94.65965,0.7101113,201.19773999999998,110.263145,0.46973723,184.91895,111.57543999999999,0.7504451999999999,177.80191000000002,111.550735,0.6881571,176.50122,138.84236,0.7385396,177.8088,166.10343999999998,0.7558826,191.45113999999998,112.20908999999999,0.6994296,189.47246,139.49863,0.7852941,188.85173,168.04231000000001,0.8061688,184.31894,59.576485,0.94012415,189.48682,59.575194999999994,0.9400629,179.77598999999998,60.24836,0.83147186,192.10257,60.247192000000005,0.6938025999999999,183.6456,171.30753,0.6088126,188.19461,171.96167,0.5462769000000001,189.49063,169.3557,0.61888796,173.88696000000002,170.67103999999998,0.49563456,170.67023,169.36433,0.5168982,179.11317,168.70473,0.6530111,0.0
187.5448,60.887519999999995,0.8709885,185.59613000000002,75.17750500000001,0.8858935,174.56642,75.1523,0.8261366,169.36553999999998,91.420784,0.65747607,170.66779,106.37807,0.5017455,196.64833000000002,75.20743,0.84753287,200.5482,95.30143000000001,0.69936335,202.47179,111.551445,0.4581773,184.3157,112.1936,0.75116116,177.14305,111.555824,0.68534786,175.23006999999998,139.48045,0.7317070999999999,177.7975,164.82773,0.7700163000000001,191.45549,112.22471999999999,0.69017196,189.4791,140.78963000000002,0.7874171,188.8421,168.05646000000002,0.8123251,184.94386,59.573627,0.92520624,189.51785,59.577873,0.93369913,180.42207,60.22813000000001,0.75733846,194.01167,60.249603,0.6980988,183.65729,171.30441000000002,0.61403286,188.19977,171.95876,0.5571033000000001,189.46478000000002,169.36269,0.6155341999999999,173.91801,170.02268999999998,0.5481696999999999,171.31491,169.34274,0.56167144,179.10356000000002,168.67755,0.66082335,0.0
188.81824,60.254086,0.8984453000000001,186.25749,75.15342,0.8477107,175.22775,74.52042,0.79629064,170.02786,90.771866,0.5613341,171.29651,106.339165,0.3575316,197.93828,75.19028,0.8559636,200.55388,94.01046,0.6613594,201.17934,110.24831999999999,0.44394220000000006,184.9279,110.91175,0.72616917,177.78575,110.25445,0.6586185999999999,175.22318,138.16365,0.7661792,178.42448000000002,162.22417,0.7838883000000001,192.73448,111.551445,0.67899007,189.50395,139.47713000000002,0.78533447,188.84236,164.83016999999998,0.7936316999999999,185.58414,58.929669999999994,0.8622921,190.14876,58.946006999999994,0.8968913000000001,181.06152,59.609233999999994,0.74002004,194.65166000000002,60.240925,0.7552466999999999,184.94516000000002,169.36356,0.62529725,189.4862,169.3743,0.6235403,188.19304,168.06534,0.63800335,175.84671,168.67754,0.7226446,173.26514,166.12111000000002,0.6850951,179.10832,164.1573,0.67841405,0.0
188.82394,60.256232999999995,0.9064221,186.25098,75.161705,0.84715676,175.19987,74.528465,0.7986553000000001,169.37328,91.4075,0.52384645,171.30028000000001,107.02066,0.30365023,198.5854,75.19983,0.86066264,201.19576999999998,94.66871,0.67269444,201.83046000000002,110.90266399999999,0.47505200000000003,184.93625,111.56217,0.7444008000000001,177.7881,111.53132,0.6711925,175.85925,138.18307,0.7456608,178.42976000000002,161.56531999999999,0.78667754,193.38228,112.194496,0.70491767,190.11385,140.12326000000002,0.7847574,188.8314,164.80713,0.80236274,185.58998,58.929984999999995,0.8678142,190.15747,58.94291,0.8986484,181.69186000000002,59.597668000000006,0.7531993,194.67302,60.228843999999995,0.80607456,184.96024,169.35222,0.6184725000000001,189.49725,169.36246,0.6377783,187.5411,167.42085,0.6202005,175.85965,168.05777,0.7520296999999999,173.87575,165.47873,0.7330426999999999,179.11209,163.52515,0.68831646,0.0
188.81993,60.255405,0.9055167,186.89473999999998,75.15946,0.8348059999999999,175.84857,74.54033000000001,0.7915641,170.66812,91.42274499999999,0.4927677,173.90286,107.00828,0.32040247,198.59344,75.18385,0.8565536,201.18571,93.37775,0.6330766999999999,200.5396,109.60521999999999,0.42668720000000004,184.9344,111.57216000000001,0.7343455,177.80487,111.54789,0.6717075,175.22906,138.20241000000001,0.73838,178.44228,162.86682,0.8114494999999999,192.74136000000001,112.201195,0.6935579000000001,189.512,140.13818,0.77205276,188.82971,164.83342,0.79330885,184.97963000000001,58.929386,0.87304497,190.15569,58.93269300000001,0.8930261,181.6895,59.606087,0.7588007,194.68265,59.627396,0.8349421999999999,184.3107,169.36382,0.6341661999999999,188.85199,169.37997,0.61945707,188.18652,168.06611999999998,0.64508575,175.21892,168.71367,0.7457366999999999,173.25464,167.40717,0.7037196,179.72818,164.18004,0.68317866,0.0
188.19974,60.2713,0.89741653,187.54758,75.16326,0.8442346,176.50711,75.15767,0.80617875,171.31096000000002,91.42795600000001,0.57300127,174.54616000000001,107.018394,0.38306677,199.22255,75.17657,0.87087846,201.1897,93.36731999999999,0.6472425,200.55186,108.31848000000001,0.44578898,184.96455,112.19161000000001,0.7321009,178.45831,111.56589,0.69447726,175.86716,138.83165,0.72963756,178.45363,164.14886,0.8470244,193.39565,112.20381,0.71411264,189.52057,140.13388,0.78458613,188.84323,165.47166,0.80017066,184.97668000000002,58.951195,0.88802266,190.14433,58.95299,0.91771716,181.70668,59.612865,0.7241694000000001,194.67506,60.22025,0.8572190000000001,184.30603,169.3864,0.65467656,189.46645,170.00015,0.6457868,188.82712,168.69675,0.65622157,174.54025,169.36700000000002,0.69704866,172.59447,168.68657,0.67151845,179.74426,166.7563,0.684168,0.0
188.81638999999998,60.273559999999996,0.8957183000000001,187.55309,75.16789,0.84731364,176.50694,75.165596,0.8107189,171.94523999999998,91.40639499999999,0.5299126999999999,173.91064,106.36417,0.31881535,199.22655,75.17697,0.87991154,201.83936,92.720764,0.68594867,200.56153999999998,108.95173,0.50323886,184.96693,111.56728000000001,0.73791736,178.45155,111.549355,0.6931363,175.86128,138.84538,0.728738,178.45355,164.17991999999998,0.8346551,194.0171,112.18888000000001,0.71969104,190.11198000000002,140.12686000000002,0.7867519000000001,188.84308000000001,166.1113,0.80486214,184.97922,58.95580699999999,0.8890001000000001,190.14741999999998,58.95182,0.91477937,182.33826000000002,59.623814,0.7438853,194.68222,59.627407,0.86625534,184.9522,169.99681,0.61971694,189.49745,170.00243,0.6443441,188.19556,168.70923,0.66485655,174.54112,170.00691,0.64803827,172.5945,168.73082,0.64440763,179.74313,167.41876000000002,0.6866773,0.0
188.19971999999999,60.898228,0.8798950999999999,188.19957,75.18822,0.87192917,176.50919,75.17905999999999,0.82218605,170.02943,90.794136,0.52174973,170.02075,106.37433999999999,0.21577886,199.85387,75.20405600000001,0.9086934999999999,203.13225,91.40001,0.8108078000000001,200.52993999999998,101.83249,0.8290886000000001,184.92108000000002,111.55011999999999,0.77283454,177.16016000000002,110.90921999999999,0.6921746,175.86844,139.47678,0.73356026,178.43825,164.81493999999998,0.8222848,192.10133000000002,111.57547,0.7099327,190.12411,140.1358,0.79002607,188.8394,165.47533,0.8016629,184.96848,59.580757,0.9295194,190.14068999999998,59.572390000000006,0.9365564000000001,182.33844,60.229164000000004,0.77317524,194.68288,60.221030000000006,0.89584136,184.9667,169.38132,0.5994224,189.4998,169.38437,0.6356742,188.17896000000002,168.70636000000002,0.6582651999999999,175.196,169.38458,0.70767087,173.23676,168.72313,0.71448493,179.72652,168.0725,0.71233225,0.0
188.82169,60.896065,0.8884453999999999,188.82875,75.16618000000001,0.8778978999999999,177.78625,75.151855,0.81981695,171.94936,90.13563,0.44613436,171.94798,105.6999,0.18463463,199.8544,75.19448,0.9017457,204.4088,90.75259,0.80291337,199.89737,100.50361,0.82467157,184.3209,110.88748999999999,0.74560404,177.16076999999999,109.59872,0.67360824,178.4243,138.18343000000002,0.7746090999999999,178.43001,164.81143,0.8147173000000001,191.45018000000002,111.53068,0.6982404000000001,190.11836,139.47522,0.79225624,188.84338,165.46199,0.80526984,184.98221,59.576736,0.9192014000000001,190.15417,59.57354399999999,0.9355259,182.9858,60.222390000000004,0.7544341999999999,194.7025,60.226803000000004,0.9078061,188.84814,169.3896,0.5716526999999999,191.43678,169.35846999999998,0.6228722,186.24588,168.70122,0.68398094,175.84335,169.37794,0.68732333,173.24922,168.71976999999998,0.70537996,179.1094,168.67373999999998,0.73025405,0.0
